JobTitle,JobVolunteerExperience,RequiredExperienceMonths,PreferredExperienceMonths,JobVolunteerEducation,WeeklyWorkdays,Workdays,JobPayment,MinMonthlyPayment,MaxMonthlyPayment,JobContractType,JobBenefits,CompanyName,CompanyIndustry,CompanySize,CompanyLocation
"자동차 부품 생산직 사원 상시모집 -도장,도금,사출인원모집- ",관계없음,,,학력무관,주 5일 근무,5,"시급 9,860원 ~ 10,000원",1577600.0,1600000.0,기간 무정함,식사제공(2식),준테크주식회사,자동차 차체용 신품 부품 제조업,,충청남도   당진시  합덕읍 합덕산단2로 33
휘일 화성공장 인사총무팀 정규직 채용 ,관계없음,,,학력무관,주 5일 근무,5,"연봉 3,000만원 ~ 3,300만원",2500000.0,2750000.0,기간 무정함,식사제공(2식),(주)휘일화성공장,그 외 자동차용 신품 부품 제조업,,"경기도   화성시  양감면 은행나무로62번길 66, (주) 휘일 화성공장"
생산직 사원을 모집합니다. ,관계없음,,,학력무관,주 5일 근무,5,"시급 9,860원 ~ 9,860원",1577600.0,1577600.0,기간 무정함,통근버스제공 식사제공(1식),대진에스에이티주식회사,구조용 금속 판제품 및 공작물 제조업,중소기업,울산광역시   울주군  웅촌면 웅촌로 269
대광시스템 단순 생산직 직원모집 ,관계없음,,,학력무관,주 5일 근무,5,"시급 9,860원 ~ 9,860원",1577600.0,1577600.0,기간 무정함,,대광시스템,그 외 기타 전자부품 제조업,,서울특별시   양천구  목동중앙북로8라길 13  (목동)
육가공 제품 - 생산직 사원모집 ,관계없음,,,학력무관,주 6일 근무,6,월급 300만원 ~ 400만원,3000000.0,4000000.0,기간 무정함,식사제공(1식),주식회사스와니푸드,그 외 기타 특정 상품 중개업,중소기업,충청북도   진천군  덕산읍 신척산단5로 140
건설현장 단순노무자 모집합니다. ,경력 (최소 10년 0 개월 이상) 필수,120,,학력무관,주 6일 근무,6,"시급 9,860원 ~ 9,860원",1577600.0,1577600.0,기간 정함,식사제공(1식),삼지건설 주식회사,종합 건설업,중견기업,울산광역시   북구  염포로 700  (양정동)
[대구] 정안철강(주)대구공장 강관제조파이프 조관 경력사원 모집 ,경력 (최소 3년 0 개월 이상) 우대,,36,학력무관,주 5일 근무,5,"시급 13,000원 ~ 15,000원",2080000.0,2400000.0,기간 무정함,기숙사제공 식사제공(2식),정안철강（주）,그 외 기타 1차 철강 제조업,중견기업,대구광역시   달성군  논공읍 논공중앙로45길 16
육가공 직원 구합니다 ,관계없음,,,학력무관,주 5일 근무,5,월급 230만원 ~ 260만원,2300000.0,2600000.0,기간 무정함,식사제공(1식),참좋은고기마을,육류 기타 가공 및 저장처리업 (가금류 제외),,경기도   하남시  초일로174번길 9-3  (초일동)
농업관련 종사자모집 ,관계없음,,,학력무관,주 6일 근무,6,"시급 9,860원 이상",1577600.0,,기간 무정함,,유근성농장,"채소, 화훼작물 및 종묘 재배업",,"경기도   이천시  백사면 청백리로474번길 197, 0"
생산직 모집 ,관계없음,,,학력무관,주 5일 근무,5,"시급 9,860원 이상",1577600.0,,기간 무정함,기숙사제공 차량유지비제공 식사제공(1식),(주)제이케이코리아,금속 열처리업,중소기업,경상북도   고령군  다산면 다산산단로 141
방문재가 요양보호사 모집(개봉1동) ,관계없음,,,학력무관,주 6일 근무,6,"시급 12,600원 이상",2016000.0,,기간 무정함(파트타임),,스마일시니어 소망 재가장기요양기관,노인 요양 복지시설 운영업,,"서울특별시   구로구  남부순환로 775, . (개봉동, 개봉푸르지오)"
플라스틱 선별원 구인합니다. ,관계없음,,,학력무관,주 5일 근무,5,월급 250만원 이상,2500000.0,,기간 무정함,,원일종합환경(주),그 외 기타 플라스틱 제품 제조업,중소기업,경기도   파주시  파평면 배머리길 611
운행기사 모집합니다. ,경력 (최소 2년 6 개월 이상) 우대,,30,학력무관,주 5일 근무,5,"시급 9,860원 이상",1577600.0,,기간 무정함,,(합)경성렌트카,그 외 기타 분류 안된 운송 관련 서비스업,중소기업,"서울특별시   강서구  공항대로 247, c동 618호 (마곡동, 퀸즈파크나인)"
NC야탑점 미화사원 모집. ,관계없음,,,학력무관,주 5일 근무,5,월급 175만원 ~ 232만원,1750000.0,2320000.0,기간 무정함(파트타임),,주식회사 아람코코리아,사업시설 유지ㆍ관리 서비스업,중소기업,"경기도   성남시  분당구 야탑로81번길 11, NC백화점 야탑점 지하5층 통합사무실 (야탑동)"
CO2 알곤 용접원 모집-외국인 가능 ,경력 (최소 1년 0 개월 이상) 필수,12,,학력무관,주 5일 근무,5,"연봉 3,300만원 ~ 3,800만원",2750000.0,3166666.0,기간 무정함,식사제공(1식),대영정공,금속 단조제품 제조업,,경상북도   성주군  선남면 명관로 337-52
경리직 ,경력 (최소 3년 0 개월 이상) 필수,36,,학력무관,주 5일 근무,5,월급 230만원 ~ 250만원,2300000.0,2500000.0,기간 무정함,차량유지비제공 식사제공(1식),씨엠스코주식회사,액체 여과기 제조업,중소기업,"충청남도   당진시  송악읍 부곡공단4길 65, 한진리"
웅촌-생산 제조 담당자 모집[울주군청채용대행] ,관계없음,,,학력무관,주 5일 근무,5,월급 250만원 이상,2500000.0,,기간 무정함,,주식회사제이앤케이코퍼레이션,건설용 석제품 제조업,,울산광역시   울주군  웅촌면 은현공단2길 23
생산직 모집 [간봉조립 및 부틸] ,관계없음,,,학력무관,주 5일 근무,5,월급 206만원 이상,2060000.0,,기간 무정함,식사제공(3식),주식회사성원유리,기타 판유리 가공품 제조업,중소기업,경기도   여주시  가남읍 건은로 76
광동감자식품(감자옹심이) 생산직 정규직 모집 ,관계없음,,,학력무관,주 5일 근무,5,월급 207만원 ~ 207만원,2070000.0,2070000.0,기간 무정함,통근버스제공 차량유지비제공 식사제공(1식),광동감자식품,떡류 제조업,중소기업,"강원특별자치도   원주시  우산로 286-3, 3동 (우산동)"
경기도 포천시 가산면에 위치한 이룸산업에서 가구 자재 임가공 가능하신 직원분 구인합니다. ,관계없음,,,학력무관,주 5일 근무,5,월급 220만원 ~ 250만원,2200000.0,2500000.0,기간 무정함,식사제공(중식비지급),이룸산업,기타 목재가구 제조업,,경기도   포천시  가산면 정금로473번길 67-69
"스마트팜 / 식물공장 2024년 해외 영업 직원 모집( 내,외국인 모두 가능 ) ",경력 (최소 1년 0 개월 이상) 우대,,12,학력무관,주 5일 근무,5,"연봉 4,000만원 이상",3333333.0,,기간 정함,식사제공(1식),주식회사나래트랜드,유선 통신장비 제조업,중소기업,"경기도   부천시  원미구 부흥로303번길 36, 506~507호"
육가공 생산직 사원 모집 ,관계없음,,,학력무관,주 5일 근무,5,월급 230만원 ~ 400만원,2300000.0,4000000.0,기간 무정함,기숙사제공 통근버스제공 차량유지비제공 식사제공(1식),대성씨엠,그 외 기타 식료품 제조업,,경기도   안성시  일죽면 일생로 183-18  (주)선진)
"MCT, CNC 경력자 모집-외국인 가능 ",경력 (최소 3년 0 개월 이상) 필수,36,,학력무관,주 5일 근무,5,"연봉 4,000만원 ~ 6,000만원",3333333.0,5000000.0,기간 무정함,식사제공(1식) 자녀학자금지원,주식회사 에이이피프리시젼,그 외 기타 플라스틱 제품 제조업,중소기업,경기도   평택시  청북읍 청오로 357-16
식품 제조 생산직 사원 모집합니다. ,관계없음,,,학력무관,주 5일 근무,5,월급 210만원 ~ 212만원,2100000.0,2120000.0,기간 무정함,기숙사제공 통근버스제공 식사제공(1식),주식회사엠에프,그 외 기타 식료품 제조업,중소기업,경기도   이천시  신둔면 둔터로 75
조립작업자 모집 ,관계없음,,,학력무관,주 5일 근무,5,"시급 9,860원 이상",1577600.0,,기간 무정함,식사제공(1식),주식회사전진산업,그 외 기타 플라스틱 제품 제조업,중소기업,경상북도   고령군  성산면 봉곡길 70
(2교대)컵라면 용기포장 ,관계없음,,,학력무관,주 5일 근무,5,월급 380만원 ~ 400만원,3800000.0,4000000.0,기간 무정함,,(주)플러스잡,그 외 기타 전자부품 제조업,,"충청남도   천안시  동남구 목천읍 도장1길 98, (주)유상팩"
스프레이 사수 구합니다. ,신입,,,고졸,주 6일 근무,6,월급 350만원 ~ 400만원,3500000.0,4000000.0,기간 무정함,식사제공(1식),주식회사 현정에스앤피,도장 및 기타 피막처리업,중소기업,경상남도   김해시  생림면 생림대로928번길 81
생산직원 모집합니다 ,신입,,,고졸 ~ 대졸(4년),주 5일 근무,5,"시급 9,860원 이상",1577600.0,,기간 무정함,식사제공(중식비지급),가람수지산업,플라스터 혼합제품 제조업,중소기업,경상남도   밀양시  초동면 범평로 103-1
경리직 ,경력 (최소 1년 0 개월 이상) 우대,,12,학력무관,주 5일 근무,5,월급 220만원 이상,2200000.0,,기간 무정함,식사제공(1식),한길산업(주),가구 제조업,중소기업,경기도   안산시  단원구 산단로 241  (원시동)
선창호) PVC창호 제작 생산직 채용 ,신입,,,학력무관,주 6일 근무,6,월급 230만원 ~ 270만원,2300000.0,2700000.0,기간 무정함,식사제공(1식),선창호,그 외 기타 플라스틱 제품 제조업,중소기업,경기도   화성시  정남면 내향안길 273
생산보조업무 모집 ,관계없음,,,학력무관,주 5일 근무,5,"시급 10,000원 이상",1600000.0,,기간 정함(파트타임),식사제공(1식),주식회사 씨앤에이시스템,반도체 제조용 기계 제조업,중소기업,"경기도   안산시  단원구 동산로 76  (원시동, 타원TAKRA2지식산업센타)"
출하 및 물류(지게차) ,관계없음,,,학력무관,주 5일 근무,5,"시급 9,860원 ~ 11,000원",1577600.0,1760000.0,기간 무정함,기숙사제공 차량유지비제공 식사제공(2식) 자녀학자금지원,주식회사 에이알알루미늄,"알루미늄 제련, 정련 및 합금 제조업",중소기업,경상남도   사천시  사남면 공단2로 146
인도네시아 통역하실분 구합니다 ,관계없음,,,학력무관,주 5일 근무,5,월급 300만원 이상,3000000.0,,기간 무정함,식사제공(1식),(주)오대양개발,임시 및 일용 인력 공급업,,"전라남도   목포시  북항로166번길 12, 2층 (산정동)"
경리회계프로그램(ERP)사용 가능한 직원모집 ,경력 (최소 3년 0 개월 이상) 우대,,36,학력무관,주 5일 근무,5,"연봉 3,650만원 이상",3041666.0,,기간 무정함,식사제공(1식),주식회사건우에프피,기타 식품 첨가물 제조업,중소기업,"경기도   하남시  검단산로 228-16, 동명빌딩 2층, 201호 (창우동)"
"외국어 통역사 구인(베트남, 네팔, 스리랑카) ",관계없음,,,학력무관,주 5일 근무,5,월급 207만원 ~ 220만원,2070000.0,2200000.0,기간 정함,기숙사제공 식사제공(1식),현대커리어솔루션(주),기타 교육지원 서비스업,중소기업,"전라남도   영암군  삼호읍 대불로 93, 현대삼호중공업 생산관 4층(마음정원)"
경리 사무원 모집합니다. ,관계없음,,,학력무관,주 5일 근무,5,"연봉 2,600만원 ~ 3,000만원",2166666.0,2500000.0,기간 무정함,차량유지비제공 식사제공(1식),주식회사 예인,그 외 기타 금속가공업,,"충청남도   아산시  음봉면 월산로 156-19, 주식회사 예인"
자동차부품 제조업 인사총무팀 팀장 구인 (창녕) ,경력 (최소 10년 0 개월 이상) 필수,120,,대졸(2~3년) ~ 대졸(4년),주 5일 근무,5,"연봉 5,000만원 ~ 6,000만원",4166666.0,5000000.0,기간 무정함,기숙사제공 통근버스제공 식사제공(2식) 자녀학자금지원,주식회사 지앤,그 외 자동차용 신품 부품 제조업,중소기업,경상남도   창녕군  영산면 서리상촌길 307-21
생산직 사원 구인 ,관계없음,,,학력무관,주 5일 근무,5,"시급 9,860원 이상",1577600.0,,기간 무정함,식사제공(1식),우리휀스철망주식회사,그 외 기타 금속가공업,중소기업,경상북도   영천시  고경면 동도길 50-37
프레스 조작원 모집 ,관계없음,,,학력무관,주 5일 근무,5,"시급 9,860원 ~ 9,860원",1577600.0,1577600.0,기간 무정함,식사제공(1식),주식회사디에스,그 외 자동차용 신품 부품 제조업,중소기업,"전북특별자치도   완주군  봉동읍 완주산단6로 44, 디에스"
제조업 생산직 구인 ,관계없음,,,학력무관,주 5일 근무,5,월급 230만원 이상,2300000.0,,기간 무정함,식사제공(1식),지와이(GY)테크,그 외 기타 금속가공업,,"경기도   김포시  대곶면 대곶서로 190-30, 가나동"
단순노무직 채용공고 ,관계없음,,,학력무관,주 6일 근무,6,"시급 9,860원 이상",1577600.0,,기간 무정함,식사제공(1식),유한회사대신신재생산업,합성수지 및 기타 플라스틱 물질 제조업,중소기업,전북특별자치도   김제시  용지면 석정로 684
목포 삼호 현대중공업 공무 및 유틸리티 보조업무 ,신입,,,학력무관,주 6일 근무,6,"일급 150,000원 ~ 180,000원",3000000.0,3600000.0,기간 무정함,기숙사제공 식사제공(3식),(주)다산기업,선박 구성 부분품 제조업,중소기업,"경상남도   거제시  장평3로 42, 502호 (장평동, 태광스마트빌딩)"
"대일콘크리트(주) 이천,여주.장호원.콘크리트 블럭 생산직 직원 채용합니다. ",관계없음,,,학력무관,주 5일 근무,5,"시급 10,500원 이상",1680000.0,,기간 무정함,기숙사제공 식사제공(1식),대일콘크리트(주)이천지점,콘크리트 관 및 기타 구조용 콘크리트 제품 제조업,,"경기도   이천시  장호원읍 이풍로158번길 4 0, 대일콘크리트"
자재창고(상하차 외) 사원을 채용합니다. ,신입,,,학력무관,주 5일 근무,5,월급 310만원 이상,3100000.0,,기간 무정함,식사제공(3식),일정실업（주）,"직물, 편조원단 및 의복류 염색 가공업",중소기업,경기도   안산시  단원구 산성로 21  (초지동)
[동원홈푸드] 경기공장 [생산직] 신입 및 경력자 모집 ,관계없음,,,학력무관,주 6일 근무,6,월급 250만원 ~ 350만원,2500000.0,3500000.0,기간 무정함,통근버스제공 식사제공(1식) 자녀학자금지원 직원대출제도,(주)동원홈푸드 경기1공장,육류 포장육 및 냉동육 가공업 (가금류 제외),,경기도   광주시  진토길 13
조선업 배관 관련 모집(용접. 사상 포함) ,관계없음,,,학력무관,주 5일 근무,5,"시급 9,860원 ~ 9,860원",1577600.0,1577600.0,기간 정함,기숙사제공 식사제공(1식),주식회사 현도기업,건설업본사,중소기업,"경상남도   거제시  연초면 연하해안로 841-54, ."
